bone,gender,type,probability,sensitivity,specificity
fibula,male,both,.0926209 ,.913 ,.327 
fibula,male,both,.0976922 ,.913 ,.316 
fibula,male,both,.1001257 ,.913 ,.306 
fibula,male,both,.1021168 ,.913 ,.296 
fibula,male,both,.1044193 ,.913 ,.286 
fibula,male,both,.1070123 ,.913 ,.276 
fibula,male,both,.1119760 ,.913 ,.265 
fibula,male,both,.1374449 ,.913 ,.255 
fibula,male,both,.1617175 ,.913 ,.245 
fibula,male,both,.1660535 ,.913 ,.235 
fibula,male,both,.1756119 ,.913 ,.224 
fibula,male,both,.1846108 ,.913 ,.214 
fibula,male,both,.1876849 ,.913 ,.204 
fibula,male,both,.1931813 ,.913 ,.194 
fibula,male,both,.1988131 ,.913 ,.184 
fibula,male,both,.2111865 ,.913 ,.173 
fibula,male,both,.2222834 ,.913 ,.163 
fibula,male,both,.2329869 ,.913 ,.153 
fibula,male,both,.2847442 ,.913 ,.143 
fibula,male,both,.3291712 ,.913 ,.133 
fibula,male,both,.3398143 ,.913 ,.122 
fibula,male,both,.3601647 ,.913 ,.112 
fibula,male,both,.3772427 ,.913 ,.102 
fibula,male,both,.3908491 ,.913 ,.092 
fibula,male,both,.4009346 ,.913 ,.082 
fibula,male,both,.4023548 ,.891 ,.082 
fibula,male,both,.4065639 ,.891 ,.071 
fibula,male,both,.4406497 ,.891 ,.061 
fibula,male,both,.4832712 ,.870 ,.061 
fibula,male,both,.4977302 ,.870 ,.051 
fibula,male,both,.5001172 ,.870 ,.041 
fibula,male,both,.5128524 ,.848 ,.041 
fibula,male,both,.5314577 ,.826 ,.041 
fibula,male,both,.5548063 ,.826 ,.031 
fibula,male,both,.5723190 ,.826 ,.020 
fibula,male,both,.5915113 ,.826 ,.010 
fibula,male,both,.6353100 ,.826 ,.000 
fibula,male,both,.6604270 ,.804 ,.000 
fibula,male,both,.6623470 ,.783 ,.000 
fibula,male,both,.7107068 ,.761 ,.000 
fibula,male,both,.7634668 ,.739 ,.000 
fibula,male,both,.7961711 ,.717 ,.000 
fibula,male,both,.8293205 ,.696 ,.000 
fibula,male,both,.8400649 ,.674 ,.000 
fibula,male,both,.8466281 ,.652 ,.000 
fibula,male,both,.8494399 ,.630 ,.000 
fibula,male,both,.8500649 ,.609 ,.000 
fibula,male,both,.8510448 ,.587 ,.000 
fibula,male,both,.8524001 ,.565 ,.000 
fibula,male,both,.8539889 ,.543 ,.000 
fibula,male,both,.8644682 ,.522 ,.000 
fibula,male,both,.8755531 ,.500 ,.000 
fibula,male,both,.8812738 ,.478 ,.000 
fibula,male,both,.8861834 ,.457 ,.000 
fibula,male,both,.8900724 ,.435 ,.000 
fibula,male,both,.8939280 ,.413 ,.000 
fibula,male,both,.8993018 ,.391 ,.000 
fibula,male,both,.9040288 ,.370 ,.000 
fibula,male,both,.9054419 ,.348 ,.000 
fibula,male,both,.9070491 ,.326 ,.000 
fibula,male,both,.9077799 ,.304 ,.000 
fibula,male,both,.9088884 ,.283 ,.000 
fibula,male,both,.9099920 ,.261 ,.000 
fibula,male,both,.9127810 ,.239 ,.000 
fibula,male,both,.9159431 ,.217 ,.000 
fibula,male,both,.9216448 ,.196 ,.000 
fibula,male,both,.9321634 ,.174 ,.000 
fibula,male,both,.9389369 ,.152 ,.000 
fibula,male,both,.9400517 ,.130 ,.000 
fibula,male,both,.9415520 ,.109 ,.000 
fibula,male,both,.9455296 ,.087 ,.000 
fibula,male,both,.9487041 ,.065 ,.000 
fibula,male,both,.9530337 ,.043 ,.000 
fibula,male,both,.9588302 ,.022 ,.000 
fibula,male,both,1,.000 ,.000 
humerus,male,mean,.0000000 ,1.000 ,1.000 
humerus,male,mean,.0000000 ,1.000 ,.990 
humerus,male,mean,.0000000 ,1.000 ,.980 
humerus,male,mean,.0000000 ,1.000 ,.970 
humerus,male,mean,.0000000 ,1.000 ,.960 
humerus,male,mean,.0000000 ,1.000 ,.950 
humerus,male,mean,.0000000 ,1.000 ,.941 
humerus,male,mean,.0000000 ,1.000 ,.931 
humerus,male,mean,.0000000 ,1.000 ,.921 
humerus,male,mean,.0000000 ,1.000 ,.911 
humerus,male,mean,.0000000 ,1.000 ,.901 
humerus,male,mean,.0000000 ,1.000 ,.891 
humerus,male,mean,.0000000 ,1.000 ,.881 
humerus,male,mean,.0000000 ,1.000 ,.871 
humerus,male,mean,.0000000 ,1.000 ,.861 
humerus,male,mean,.0000000 ,1.000 ,.851 
humerus,male,mean,.0000000 ,1.000 ,.842 
humerus,male,mean,.0000000 ,1.000 ,.832 
humerus,male,mean,.0000000 ,1.000 ,.822 
humerus,male,mean,.0000000 ,1.000 ,.812 
humerus,male,mean,.0000000 ,1.000 ,.802 
humerus,male,mean,.0000000 ,1.000 ,.792 
humerus,male,mean,.0000000 ,1.000 ,.782 
humerus,male,mean,.0000000 ,1.000 ,.772 
humerus,male,mean,.0000000 ,1.000 ,.762 
humerus,male,mean,.0000000 ,1.000 ,.752 
humerus,male,mean,.0000000 ,1.000 ,.743 
humerus,male,mean,.0000000 ,1.000 ,.733 
humerus,male,mean,.0000000 ,1.000 ,.723 
humerus,male,mean,.0000000 ,1.000 ,.713 
humerus,male,mean,.0000000 ,1.000 ,.703 
humerus,male,mean,.0000000 ,1.000 ,.693 
humerus,male,mean,.0000000 ,1.000 ,.683 
humerus,male,mean,.0000000 ,1.000 ,.673 
humerus,male,mean,.0000000 ,1.000 ,.663 
humerus,male,mean,.0000000 ,1.000 ,.653 
humerus,male,mean,.0000000 ,1.000 ,.644 
humerus,male,mean,.0000000 ,1.000 ,.634 
humerus,male,mean,.0000000 ,1.000 ,.624 
humerus,male,mean,.0000000 ,1.000 ,.614 
humerus,male,mean,.0000000 ,1.000 ,.604 
humerus,male,mean,.0000000 ,1.000 ,.594 
humerus,male,mean,.0000000 ,1.000 ,.584 
humerus,male,mean,.0000001 ,1.000 ,.574 
humerus,male,mean,.0000001 ,1.000 ,.564 
humerus,male,mean,.0000001 ,1.000 ,.554 
humerus,male,mean,.0000001 ,1.000 ,.545 
humerus,male,mean,.0000001 ,1.000 ,.535 
humerus,male,mean,.0000001 ,1.000 ,.525 
humerus,male,mean,.0000003 ,1.000 ,.515 
humerus,male,mean,.0000004 ,1.000 ,.505 
humerus,male,mean,.0000005 ,1.000 ,.495 
humerus,male,mean,.0000006 ,1.000 ,.485 
humerus,male,mean,.0000007 ,1.000 ,.475 
humerus,male,mean,.0000008 ,1.000 ,.465 
humerus,male,mean,.0000010 ,1.000 ,.455 
humerus,male,mean,.0000011 ,1.000 ,.446 
humerus,male,mean,.0000014 ,1.000 ,.436 
humerus,male,mean,.0000021 ,1.000 ,.426 
humerus,male,mean,.0000027 ,1.000 ,.416 
humerus,male,mean,.0000030 ,1.000 ,.406 
humerus,male,mean,.0000031 ,1.000 ,.396 
humerus,male,mean,.0000043 ,1.000 ,.386 
humerus,male,mean,.0000055 ,1.000 ,.376 
humerus,male,mean,.0000058 ,1.000 ,.366 
humerus,male,mean,.0000098 ,1.000 ,.356 
humerus,male,mean,.0000148 ,1.000 ,.347 
humerus,male,mean,.0000171 ,1.000 ,.337 
humerus,male,mean,.0000197 ,1.000 ,.327 
humerus,male,mean,.0000227 ,1.000 ,.317 
humerus,male,mean,.0000494 ,1.000 ,.307 
humerus,male,mean,.0000790 ,1.000 ,.297 
humerus,male,mean,.0000891 ,1.000 ,.287 
humerus,male,mean,.0001050 ,1.000 ,.277 
humerus,male,mean,.0001249 ,1.000 ,.267 
humerus,male,mean,.0001621 ,1.000 ,.257 
humerus,male,mean,.0002128 ,1.000 ,.248 
humerus,male,mean,.0002570 ,1.000 ,.238 
humerus,male,mean,.0002843 ,1.000 ,.228 
humerus,male,mean,.0002954 ,1.000 ,.218 
humerus,male,mean,.0003127 ,1.000 ,.208 
humerus,male,mean,.0003327 ,1.000 ,.198 
humerus,male,mean,.0003566 ,1.000 ,.188 
humerus,male,mean,.0004079 ,1.000 ,.178 
humerus,male,mean,.0004943 ,1.000 ,.168 
humerus,male,mean,.0006477 ,1.000 ,.158 
humerus,male,mean,.0007509 ,1.000 ,.149 
humerus,male,mean,.0009932 ,1.000 ,.139 
humerus,male,mean,.0012339 ,1.000 ,.129 
humerus,male,mean,.0018350 ,1.000 ,.119 
humerus,male,mean,.0024555 ,1.000 ,.109 
humerus,male,mean,.0048957 ,1.000 ,.099 
humerus,male,mean,.0096887 ,1.000 ,.089 
humerus,male,mean,.0267571 ,1.000 ,.079 
humerus,male,mean,.0488662 ,.978 ,.079 
humerus,male,mean,.0898317 ,.978 ,.069 
humerus,male,mean,.1247224 ,.978 ,.059 
humerus,male,mean,.1441730 ,.978 ,.050 
humerus,male,mean,.1997612 ,.978 ,.040 
humerus,male,mean,.2406412 ,.978 ,.030 
humerus,male,mean,.2528545 ,.978 ,.020 
humerus,male,mean,.4072743 ,.978 ,.010 
humerus,male,mean,.5617457 ,.957 ,.010 
humerus,male,mean,.6975196 ,.957 ,.000 
humerus,male,mean,.8898596 ,.935 ,.000 
humerus,male,mean,.9582815 ,.913 ,.000 
humerus,male,mean,.9645321 ,.891 ,.000 
humerus,male,mean,.9710004 ,.870 ,.000 
humerus,male,mean,.9750335 ,.848 ,.000 
humerus,male,mean,.9780237 ,.826 ,.000 
humerus,male,mean,.9834711 ,.804 ,.000 
humerus,male,mean,.9879110 ,.783 ,.000 
humerus,male,mean,.9927641 ,.761 ,.000 
humerus,male,mean,.9968809 ,.739 ,.000 
humerus,male,mean,.9976413 ,.717 ,.000 
humerus,male,mean,.9982392 ,.696 ,.000 
humerus,male,mean,.9985472 ,.674 ,.000 
humerus,male,mean,.9986495 ,.652 ,.000 
humerus,male,mean,.9988258 ,.630 ,.000 
humerus,male,mean,.9989578 ,.609 ,.000 
humerus,male,mean,.9990747 ,.587 ,.000 
humerus,male,mean,.9991964 ,.565 ,.000 
humerus,male,mean,.9992244 ,.543 ,.000 
humerus,male,mean,.9992720 ,.522 ,.000 
humerus,male,mean,.9993297 ,.500 ,.000 
humerus,male,mean,.9993502 ,.478 ,.000 
humerus,male,mean,.9993598 ,.457 ,.000 
humerus,male,mean,.9994194 ,.435 ,.000 
humerus,male,mean,.9995051 ,.413 ,.000 
humerus,male,mean,.9995577 ,.391 ,.000 
humerus,male,mean,.9995927 ,.370 ,.000 
humerus,male,mean,.9996622 ,.348 ,.000 
humerus,male,mean,.9997403 ,.326 ,.000 
humerus,male,mean,.9997942 ,.304 ,.000 
humerus,male,mean,.9998336 ,.283 ,.000 
humerus,male,mean,.9998639 ,.261 ,.000 
humerus,male,mean,.9998880 ,.239 ,.000 
humerus,male,mean,.9998979 ,.217 ,.000 
humerus,male,mean,.9999055 ,.196 ,.000 
humerus,male,mean,.9999102 ,.174 ,.000 
humerus,male,mean,.9999181 ,.152 ,.000 
humerus,male,mean,.9999321 ,.130 ,.000 
humerus,male,mean,.9999457 ,.109 ,.000 
humerus,male,mean,.9999540 ,.087 ,.000 
humerus,male,mean,.9999624 ,.065 ,.000 
humerus,male,mean,.9999786 ,.043 ,.000 
humerus,male,mean,.9999891 ,.022 ,.000 
humerus,male,mean,1,.000 ,.000 
humerus,male,sd,.0000000 ,1.000 ,1.000 
humerus,male,sd,.0000000 ,1.000 ,.990 
humerus,male,sd,.0000000 ,1.000 ,.980 
humerus,male,sd,.0000000 ,1.000 ,.970 
humerus,male,sd,.0000000 ,1.000 ,.960 
humerus,male,sd,.0000000 ,1.000 ,.950 
humerus,male,sd,.0000000 ,1.000 ,.941 
humerus,male,sd,.0000000 ,1.000 ,.931 
humerus,male,sd,.0000000 ,1.000 ,.921 
humerus,male,sd,.0000000 ,1.000 ,.911 
humerus,male,sd,.0000000 ,1.000 ,.901 
humerus,male,sd,.0000000 ,1.000 ,.891 
humerus,male,sd,.0000000 ,1.000 ,.881 
humerus,male,sd,.0000000 ,1.000 ,.871 
humerus,male,sd,.0000000 ,1.000 ,.861 
humerus,male,sd,.0000000 ,1.000 ,.851 
humerus,male,sd,.0000000 ,1.000 ,.842 
humerus,male,sd,.0000000 ,1.000 ,.832 
humerus,male,sd,.0000000 ,1.000 ,.822 
humerus,male,sd,.0000000 ,1.000 ,.812 
humerus,male,sd,.0000000 ,1.000 ,.802 
humerus,male,sd,.0000000 ,1.000 ,.792 
humerus,male,sd,.0000000 ,1.000 ,.782 
humerus,male,sd,.0000000 ,1.000 ,.772 
humerus,male,sd,.0000000 ,1.000 ,.762 
humerus,male,sd,.0000000 ,1.000 ,.752 
humerus,male,sd,.0000000 ,1.000 ,.743 
humerus,male,sd,.0000000 ,1.000 ,.733 
humerus,male,sd,.0000000 ,1.000 ,.723 
humerus,male,sd,.0000000 ,1.000 ,.713 
humerus,male,sd,.0000000 ,1.000 ,.703 
humerus,male,sd,.0000000 ,1.000 ,.693 
humerus,male,sd,.0000000 ,1.000 ,.683 
humerus,male,sd,.0000001 ,1.000 ,.673 
humerus,male,sd,.0000003 ,1.000 ,.663 
humerus,male,sd,.0000005 ,1.000 ,.653 
humerus,male,sd,.0000006 ,1.000 ,.644 
humerus,male,sd,.0000007 ,1.000 ,.634 
humerus,male,sd,.0000011 ,1.000 ,.624 
humerus,male,sd,.0000015 ,1.000 ,.614 
humerus,male,sd,.0000018 ,1.000 ,.604 
humerus,male,sd,.0000022 ,1.000 ,.594 
humerus,male,sd,.0000025 ,1.000 ,.584 
humerus,male,sd,.0000037 ,1.000 ,.574 
humerus,male,sd,.0000054 ,1.000 ,.564 
humerus,male,sd,.0000068 ,1.000 ,.554 
humerus,male,sd,.0000085 ,1.000 ,.545 
humerus,male,sd,.0000119 ,1.000 ,.535 
humerus,male,sd,.0000149 ,1.000 ,.525 
humerus,male,sd,.0000172 ,1.000 ,.515 
humerus,male,sd,.0000192 ,1.000 ,.505 
humerus,male,sd,.0000209 ,1.000 ,.495 
humerus,male,sd,.0000231 ,1.000 ,.485 
humerus,male,sd,.0000302 ,1.000 ,.475 
humerus,male,sd,.0000421 ,1.000 ,.465 
humerus,male,sd,.0000532 ,1.000 ,.455 
humerus,male,sd,.0000592 ,1.000 ,.446 
humerus,male,sd,.0000665 ,1.000 ,.436 
humerus,male,sd,.0000865 ,1.000 ,.426 
humerus,male,sd,.0001122 ,1.000 ,.416 
humerus,male,sd,.0001305 ,1.000 ,.406 
humerus,male,sd,.0001511 ,1.000 ,.396 
humerus,male,sd,.0001712 ,1.000 ,.386 
humerus,male,sd,.0002078 ,1.000 ,.376 
humerus,male,sd,.0002560 ,1.000 ,.366 
humerus,male,sd,.0003331 ,1.000 ,.356 
humerus,male,sd,.0004409 ,1.000 ,.347 
humerus,male,sd,.0005186 ,1.000 ,.337 
humerus,male,sd,.0006461 ,1.000 ,.327 
humerus,male,sd,.0007997 ,1.000 ,.317 
humerus,male,sd,.0008708 ,1.000 ,.307 
humerus,male,sd,.0010120 ,1.000 ,.297 
humerus,male,sd,.0014338 ,1.000 ,.287 
humerus,male,sd,.0020651 ,1.000 ,.277 
humerus,male,sd,.0028701 ,1.000 ,.267 
humerus,male,sd,.0036063 ,1.000 ,.257 
humerus,male,sd,.0039239 ,1.000 ,.248 
humerus,male,sd,.0048236 ,.978 ,.248 
humerus,male,sd,.0057376 ,.978 ,.238 
humerus,male,sd,.0058805 ,.978 ,.228 
humerus,male,sd,.0059633 ,.978 ,.218 
humerus,male,sd,.0063613 ,.978 ,.208 
humerus,male,sd,.0074014 ,.978 ,.198 
humerus,male,sd,.0096076 ,.978 ,.188 
humerus,male,sd,.0114624 ,.978 ,.178 
humerus,male,sd,.0138033 ,.978 ,.168 
humerus,male,sd,.0181641 ,.978 ,.158 
humerus,male,sd,.0209943 ,.978 ,.149 
humerus,male,sd,.0240544 ,.978 ,.139 
humerus,male,sd,.0282516 ,.978 ,.129 
humerus,male,sd,.0480446 ,.978 ,.119 
humerus,male,sd,.0711656 ,.978 ,.109 
humerus,male,sd,.0823974 ,.978 ,.099 
humerus,male,sd,.1168042 ,.978 ,.089 
humerus,male,sd,.1461573 ,.978 ,.079 
humerus,male,sd,.1573283 ,.978 ,.069 
humerus,male,sd,.1712506 ,.978 ,.059 
humerus,male,sd,.1884839 ,.978 ,.050 
humerus,male,sd,.2262360 ,.978 ,.040 
humerus,male,sd,.3130770 ,.978 ,.030 
humerus,male,sd,.4043951 ,.957 ,.030 
humerus,male,sd,.4476497 ,.957 ,.020 
humerus,male,sd,.5828691 ,.957 ,.010 
humerus,male,sd,.7188667 ,.935 ,.010 
humerus,male,sd,.7622225 ,.935 ,.000 
humerus,male,sd,.8040385 ,.913 ,.000 
humerus,male,sd,.8198450 ,.891 ,.000 
humerus,male,sd,.8612600 ,.870 ,.000 
humerus,male,sd,.9178466 ,.848 ,.000 
humerus,male,sd,.9383214 ,.826 ,.000 
humerus,male,sd,.9426693 ,.804 ,.000 
humerus,male,sd,.9484317 ,.783 ,.000 
humerus,male,sd,.9606801 ,.761 ,.000 
humerus,male,sd,.9693973 ,.739 ,.000 
humerus,male,sd,.9745132 ,.717 ,.000 
humerus,male,sd,.9797940 ,.696 ,.000 
humerus,male,sd,.9810476 ,.674 ,.000 
humerus,male,sd,.9826742 ,.652 ,.000 
humerus,male,sd,.9841720 ,.630 ,.000 
humerus,male,sd,.9849443 ,.609 ,.000 
humerus,male,sd,.9858167 ,.587 ,.000 
humerus,male,sd,.9863985 ,.565 ,.000 
humerus,male,sd,.9868549 ,.543 ,.000 
humerus,male,sd,.9872737 ,.522 ,.000 
humerus,male,sd,.9891599 ,.500 ,.000 
humerus,male,sd,.9906931 ,.478 ,.000 
humerus,male,sd,.9909343 ,.457 ,.000 
humerus,male,sd,.9914782 ,.435 ,.000 
humerus,male,sd,.9918505 ,.413 ,.000 
humerus,male,sd,.9919061 ,.391 ,.000 
humerus,male,sd,.9924816 ,.370 ,.000 
humerus,male,sd,.9932769 ,.348 ,.000 
humerus,male,sd,.9937925 ,.326 ,.000 
humerus,male,sd,.9943773 ,.304 ,.000 
humerus,male,sd,.9950999 ,.283 ,.000 
humerus,male,sd,.9957905 ,.261 ,.000 
humerus,male,sd,.9961919 ,.239 ,.000 
humerus,male,sd,.9963120 ,.217 ,.000 
humerus,male,sd,.9966536 ,.196 ,.000 
humerus,male,sd,.9970211 ,.174 ,.000 
humerus,male,sd,.9973092 ,.152 ,.000 
humerus,male,sd,.9977472 ,.130 ,.000 
humerus,male,sd,.9980532 ,.109 ,.000 
humerus,male,sd,.9982486 ,.087 ,.000 
humerus,male,sd,.9986408 ,.065 ,.000 
humerus,male,sd,.9989495 ,.043 ,.000 
humerus,male,sd,.9990228 ,.022 ,.000 
humerus,male,sd,1,.000 ,.000 
humerus,male,both,-1,1.000 ,1.000 
humerus,male,both,.0000000 ,1.000 ,.743 
humerus,male,both,.0000000 ,1.000 ,.733 
humerus,male,both,.0000000 ,1.000 ,.723 
humerus,male,both,.0000000 ,1.000 ,.713 
humerus,male,both,.0000000 ,1.000 ,.703 
humerus,male,both,.0000000 ,1.000 ,.693 
humerus,male,both,.0000000 ,1.000 ,.683 
humerus,male,both,.0000000 ,1.000 ,.673 
humerus,male,both,.0000000 ,1.000 ,.663 
humerus,male,both,.0000000 ,1.000 ,.653 
humerus,male,both,.0000000 ,1.000 ,.644 
humerus,male,both,.0000000 ,1.000 ,.634 
humerus,male,both,.0000000 ,1.000 ,.624 
humerus,male,both,.0000000 ,1.000 ,.614 
humerus,male,both,.0000000 ,1.000 ,.604 
humerus,male,both,.0000000 ,1.000 ,.594 
humerus,male,both,.0000000 ,1.000 ,.584 
humerus,male,both,.0000000 ,1.000 ,.574 
humerus,male,both,.0000000 ,1.000 ,.564 
humerus,male,both,.0000000 ,1.000 ,.554 
humerus,male,both,.0000000 ,1.000 ,.545 
humerus,male,both,.0000000 ,1.000 ,.535 
humerus,male,both,.0000000 ,1.000 ,.525 
humerus,male,both,.0000000 ,1.000 ,.515 
humerus,male,both,.0000000 ,1.000 ,.505 
humerus,male,both,.0000000 ,1.000 ,.495 
humerus,male,both,.0000000 ,1.000 ,.485 
humerus,male,both,.0000000 ,1.000 ,.475 
humerus,male,both,.0000000 ,1.000 ,.465 
humerus,male,both,.0000000 ,1.000 ,.455 
humerus,male,both,.0000000 ,1.000 ,.446 
humerus,male,both,.0000000 ,1.000 ,.436 
humerus,male,both,.0000000 ,1.000 ,.426 
humerus,male,both,.0000000 ,1.000 ,.416 
humerus,male,both,.0000000 ,1.000 ,.406 
humerus,male,both,.0000000 ,1.000 ,.396 
humerus,male,both,.0000000 ,1.000 ,.386 
humerus,male,both,.0000000 ,1.000 ,.376 
humerus,male,both,.0000000 ,1.000 ,.366 
humerus,male,both,.0000000 ,1.000 ,.356 
humerus,male,both,.0000000 ,1.000 ,.347 
humerus,male,both,.0000000 ,1.000 ,.337 
humerus,male,both,.0000000 ,1.000 ,.327 
humerus,male,both,.0000000 ,1.000 ,.317 
humerus,male,both,.0000000 ,1.000 ,.307 
humerus,male,both,.0000000 ,1.000 ,.297 
humerus,male,both,.0000000 ,1.000 ,.287 
humerus,male,both,.0000000 ,1.000 ,.277 
humerus,male,both,.0000000 ,1.000 ,.267 
humerus,male,both,.0000000 ,1.000 ,.257 
humerus,male,both,.0000000 ,1.000 ,.248 
humerus,male,both,.0000000 ,1.000 ,.238 
humerus,male,both,.0000000 ,1.000 ,.228 
humerus,male,both,.0000000 ,1.000 ,.218 
humerus,male,both,.0000000 ,1.000 ,.208 
humerus,male,both,.0000000 ,1.000 ,.198 
humerus,male,both,.0000000 ,1.000 ,.188 
humerus,male,both,.0000000 ,1.000 ,.178 
humerus,male,both,.0000000 ,1.000 ,.168 
humerus,male,both,.0000000 ,1.000 ,.158 
humerus,male,both,.0000000 ,1.000 ,.149 
humerus,male,both,.0000000 ,1.000 ,.139 
humerus,male,both,.0000000 ,1.000 ,.129 
humerus,male,both,.0000000 ,1.000 ,.119 
humerus,male,both,.0000000 ,1.000 ,.109 
humerus,male,both,.0000000 ,1.000 ,.099 
humerus,male,both,.0000000 ,1.000 ,.089 
humerus,male,both,.0000000 ,1.000 ,.079 
humerus,male,both,.0000000 ,1.000 ,.069 
humerus,male,both,.0000000 ,1.000 ,.059 
humerus,male,both,.0000000 ,1.000 ,.050 
humerus,male,both,.0000000 ,1.000 ,.040 
humerus,male,both,.0000000 ,1.000 ,.030 
humerus,male,both,.0000000 ,1.000 ,.020 
humerus,male,both,.0000069 ,1.000 ,.010 
humerus,male,both,.5000037 ,1.000 ,.000 
humerus,male,both,.9999951 ,.978 ,.000 
humerus,male,both,.9999976 ,.957 ,.000 
humerus,male,both,.9999992 ,.935 ,.000 
humerus,male,both,2,.000 ,.000 
radius,male,mean,.0000000 ,1.000 ,1.000 
radius,male,mean,.0000000 ,1.000 ,.990 
radius,male,mean,.0000000 ,1.000 ,.980 
radius,male,mean,.0000000 ,1.000 ,.970 
radius,male,mean,.0000000 ,1.000 ,.960 
radius,male,mean,.0000000 ,1.000 ,.950 
radius,male,mean,.0000000 ,1.000 ,.941 
radius,male,mean,.0000000 ,1.000 ,.931 
radius,male,mean,.0000000 ,1.000 ,.921 
radius,male,mean,.0000000 ,1.000 ,.911 
radius,male,mean,.0000000 ,1.000 ,.901 
radius,male,mean,.0000000 ,1.000 ,.891 
radius,male,mean,.0000000 ,1.000 ,.881 
radius,male,mean,.0000000 ,1.000 ,.871 
radius,male,mean,.0000000 ,1.000 ,.861 
radius,male,mean,.0000000 ,1.000 ,.851 
radius,male,mean,.0000000 ,1.000 ,.842 
radius,male,mean,.0000000 ,1.000 ,.832 
radius,male,mean,.0000000 ,1.000 ,.822 
radius,male,mean,.0000000 ,1.000 ,.812 
radius,male,mean,.0000000 ,1.000 ,.802 
radius,male,mean,.0000000 ,1.000 ,.792 
radius,male,mean,.0000000 ,1.000 ,.782 
radius,male,mean,.0000000 ,1.000 ,.772 
radius,male,mean,.0000000 ,1.000 ,.762 
radius,male,mean,.0000000 ,1.000 ,.752 
radius,male,mean,.0000000 ,1.000 ,.743 
radius,male,mean,.0000000 ,1.000 ,.733 
radius,male,mean,.0000000 ,1.000 ,.723 
radius,male,mean,.0000000 ,1.000 ,.713 
radius,male,mean,.0000000 ,1.000 ,.703 
radius,male,mean,.0000000 ,1.000 ,.693 
radius,male,mean,.0000000 ,1.000 ,.683 
radius,male,mean,.0000000 ,1.000 ,.673 
radius,male,mean,.0000000 ,1.000 ,.663 
radius,male,mean,.0000000 ,1.000 ,.653 
radius,male,mean,.0000000 ,1.000 ,.644 
radius,male,mean,.0000000 ,1.000 ,.634 
radius,male,mean,.0000000 ,1.000 ,.624 
radius,male,mean,.0000000 ,1.000 ,.614 
radius,male,mean,.0000000 ,1.000 ,.604 
radius,male,mean,.0000000 ,1.000 ,.594 
radius,male,mean,.0000000 ,1.000 ,.584 
radius,male,mean,.0000001 ,1.000 ,.574 
radius,male,mean,.0000001 ,1.000 ,.564 
radius,male,mean,.0000001 ,1.000 ,.554 
radius,male,mean,.0000001 ,1.000 ,.545 
radius,male,mean,.0000001 ,1.000 ,.535 
radius,male,mean,.0000001 ,1.000 ,.525 
radius,male,mean,.0000003 ,1.000 ,.515 
radius,male,mean,.0000004 ,1.000 ,.505 
radius,male,mean,.0000005 ,1.000 ,.495 
radius,male,mean,.0000006 ,1.000 ,.485 
radius,male,mean,.0000007 ,1.000 ,.475 
radius,male,mean,.0000008 ,1.000 ,.465 
radius,male,mean,.0000010 ,1.000 ,.455 
radius,male,mean,.0000011 ,1.000 ,.446 
radius,male,mean,.0000014 ,1.000 ,.436 
radius,male,mean,.0000021 ,1.000 ,.426 
radius,male,mean,.0000027 ,1.000 ,.416 
radius,male,mean,.0000030 ,1.000 ,.406 
radius,male,mean,.0000031 ,1.000 ,.396 
radius,male,mean,.0000043 ,1.000 ,.386 
radius,male,mean,.0000055 ,1.000 ,.376 
radius,male,mean,.0000058 ,1.000 ,.366 
radius,male,mean,.0000098 ,1.000 ,.356 
radius,male,mean,.0000148 ,1.000 ,.347 
radius,male,mean,.0000171 ,1.000 ,.337 
radius,male,mean,.0000197 ,1.000 ,.327 
radius,male,mean,.0000227 ,1.000 ,.317 
radius,male,mean,.0000494 ,1.000 ,.307 
radius,male,mean,.0000790 ,1.000 ,.297 
radius,male,mean,.0000891 ,1.000 ,.287 
radius,male,mean,.0001050 ,1.000 ,.277 
radius,male,mean,.0001249 ,1.000 ,.267 
radius,male,mean,.0001621 ,1.000 ,.257 
radius,male,mean,.0002128 ,1.000 ,.248 
radius,male,mean,.0002570 ,1.000 ,.238 
radius,male,mean,.0002843 ,1.000 ,.228 
radius,male,mean,.0002954 ,1.000 ,.218 
radius,male,mean,.0003127 ,1.000 ,.208 
radius,male,mean,.0003327 ,1.000 ,.198 
radius,male,mean,.0003566 ,1.000 ,.188 
radius,male,mean,.0004079 ,1.000 ,.178 
radius,male,mean,.0004943 ,1.000 ,.168 
radius,male,mean,.0006477 ,1.000 ,.158 
radius,male,mean,.0007509 ,1.000 ,.149 
radius,male,mean,.0009932 ,1.000 ,.139 
radius,male,mean,.0012339 ,1.000 ,.129 
radius,male,mean,.0018350 ,1.000 ,.119 
radius,male,mean,.0024555 ,1.000 ,.109 
radius,male,mean,.0048957 ,1.000 ,.099 
radius,male,mean,.0096887 ,1.000 ,.089 
radius,male,mean,.0267571 ,1.000 ,.079 
radius,male,mean,.0488662 ,.978 ,.079 
radius,male,mean,.0898317 ,.978 ,.069 
radius,male,mean,.1247224 ,.978 ,.059 
radius,male,mean,.1441730 ,.978 ,.050 
radius,male,mean,.1997612 ,.978 ,.040 
radius,male,mean,.2406412 ,.978 ,.030 
radius,male,mean,.2528545 ,.978 ,.020 
radius,male,mean,.4072743 ,.978 ,.010 
radius,male,mean,.5617457 ,.957 ,.010 
radius,male,mean,.6975196 ,.957 ,.000 
