bone,gender,type,probability,sensitivity,specificity
humerus,male,both,0.0069853,0.981,0.407
humerus,male,both,0.0079351,0.981,0.398
humerus,male,both,0.0085793,0.981,0.389
humerus,male,both,0.0090218,0.981,0.38
humerus,male,both,0.0101464,0.981,0.37
humerus,male,both,0.012409,0.981,0.361
humerus,male,both,0.0153633,0.981,0.352
humerus,male,both,0.0172411,0.981,0.343
humerus,male,both,0.0181087,0.981,0.333
humerus,male,both,0.018821,0.981,0.324
humerus,male,both,0.0192168,0.981,0.315
humerus,male,both,0.0193417,0.981,0.306
humerus,male,both,0.0195826,0.981,0.296
humerus,male,both,0.0245049,0.981,0.287
humerus,male,both,0.0338357,0.981,0.278
humerus,male,both,0.0417294,0.981,0.269
humerus,male,both,0.0466666,0.981,0.259
humerus,male,both,0.0523043,0.981,0.25
humerus,male,both,0.0578363,0.981,0.241
humerus,male,both,0.0596282,0.981,0.231
humerus,male,both,0.0670293,0.981,0.222
humerus,male,both,0.074314,0.981,0.213
humerus,male,both,0.0869716,0.981,0.204
humerus,male,both,0.1069591,0.981,0.194
humerus,male,both,0.1191906,0.981,0.185
humerus,male,both,0.1245192,0.981,0.176
humerus,male,both,0.1326514,0.981,0.167
humerus,male,both,0.1440473,0.981,0.157
humerus,male,both,0.1510923,0.981,0.148
humerus,male,both,0.1640573,0.981,0.139
humerus,male,both,0.1774359,0.962,0.139
humerus,male,both,0.1829721,0.962,0.13
humerus,male,both,0.1903025,0.962,0.12
humerus,male,both,0.198685,0.962,0.111
humerus,male,both,0.2066377,0.962,0.102
humerus,male,both,0.231553,0.962,0.093
humerus,male,both,0.2601162,0.962,0.083
humerus,male,both,0.2834381,0.962,0.074
humerus,male,both,0.3062451,0.962,0.065
humerus,male,both,0.3695419,0.962,0.056
humerus,male,both,0.4380956,0.943,0.056
humerus,male,both,0.4517989,0.943,0.046
humerus,male,both,0.4932416,0.943,0.037
humerus,male,both,0.538014,0.943,0.028
humerus,male,both,0.5528457,0.925,0.028
humerus,male,both,0.591955,0.925,0.019
humerus,male,both,0.6367545,0.906,0.019
humerus,male,both,0.6558479,0.906,0.009
humerus,male,both,0.6710143,0.887,0.009
humerus,male,both,0.6850847,0.868,0.009
humerus,male,both,0.6868545,0.849,0.009
humerus,male,both,0.6911637,0.83,0.009
humerus,male,both,0.7287183,0.811,0.009
humerus,male,both,0.7713498,0.792,0.009
humerus,male,both,0.7855616,0.774,0.009
humerus,male,both,0.8211251,0.755,0.009
humerus,male,both,0.8563496,0.736,0.009
humerus,male,both,0.8672862,0.717,0.009
humerus,male,both,0.8755682,0.698,0.009
humerus,male,both,0.8781419,0.698,0
humerus,male,both,0.8841361,0.679,0
humerus,male,both,0.8904166,0.66,0
humerus,male,both,0.8938999,0.642,0
humerus,male,both,0.9005221,0.623,0
humerus,male,both,0.9098204,0.604,0
humerus,male,both,0.9222055,0.585,0
humerus,male,both,0.9326627,0.566,0
humerus,male,both,0.9385577,0.547,0
humerus,male,both,0.9478568,0.528,0
humerus,male,both,0.9595299,0.509,0
humerus,male,both,0.9655637,0.491,0
humerus,male,both,0.9672286,0.472,0
humerus,male,both,0.9675943,0.453,0
humerus,male,both,0.9704355,0.434,0
humerus,male,both,0.9732707,0.415,0
humerus,male,both,0.9743511,0.396,0
humerus,male,both,0.9759678,0.377,0
humerus,male,both,0.9776703,0.358,0
humerus,male,both,0.9785615,0.34,0
humerus,male,both,0.9789379,0.321,0
humerus,male,both,0.9798787,0.302,0
humerus,male,both,0.980622,0.283,0
humerus,male,both,0.980845,0.264,0
humerus,male,both,0.9809611,0.245,0
humerus,male,both,0.9811402,0.226,0
humerus,male,both,0.981928,0.208,0
humerus,male,both,0.9828835,0.189,0
humerus,male,both,0.9842609,0.17,0
humerus,male,both,0.9863858,0.151,0
humerus,male,both,0.988106,0.132,0
humerus,male,both,0.9887501,0.113,0
humerus,male,both,0.9893596,0.094,0
humerus,male,both,0.9908475,0.075,0
humerus,male,both,0.9921415,0.057,0
humerus,male,both,0.992994,0.038,0
humerus,male,both,0.9936708,0.019,0
humerus,male,both,1,0,0
radius,male,mean,0,1,1
radius,male,mean,0,1,0.99
radius,male,mean,0.0000001,1,0.979
radius,male,mean,0.0000003,1,0.969
radius,male,mean,0.000001,1,0.958
radius,male,mean,0.0000024,1,0.948
radius,male,mean,0.0000041,1,0.938
radius,male,mean,0.0000073,1,0.927
radius,male,mean,0.0000114,1,0.917
radius,male,mean,0.000014,1,0.906
radius,male,mean,0.0000184,1,0.896
radius,male,mean,0.0000366,1,0.885
radius,male,mean,0.0001107,0.981,0.885
radius,male,mean,0.0001774,0.981,0.875
radius,male,mean,0.0001887,0.981,0.865
radius,male,mean,0.0002133,0.981,0.854
radius,male,mean,0.0002774,0.981,0.844
radius,male,mean,0.0003567,0.981,0.833
radius,male,mean,0.0008512,0.981,0.823
radius,male,mean,0.0013102,0.981,0.813
radius,male,mean,0.0014793,0.981,0.802
radius,male,mean,0.001713,0.981,0.792
radius,male,mean,0.0019582,0.981,0.781
radius,male,mean,0.0021529,0.981,0.771
radius,male,mean,0.0022884,0.981,0.76
radius,male,mean,0.0025412,0.981,0.75
radius,male,mean,0.0030344,0.981,0.74
radius,male,mean,0.0034008,0.981,0.729
radius,male,mean,0.0035132,0.981,0.719
radius,male,mean,0.0037311,0.981,0.708
radius,male,mean,0.0039593,0.981,0.698
radius,male,mean,0.0042747,0.981,0.688
radius,male,mean,0.004477,0.981,0.677
radius,male,mean,0.0048595,0.981,0.667
radius,male,mean,0.0057725,0.981,0.656
radius,male,mean,0.0063728,0.981,0.646
radius,male,mean,0.0067103,0.981,0.635
radius,male,mean,0.0071769,0.981,0.625
radius,male,mean,0.0073809,0.981,0.615
radius,male,mean,0.0075618,0.981,0.604
radius,male,mean,0.0079554,0.981,0.594
radius,male,mean,0.0082966,0.981,0.583
radius,male,mean,0.0098792,0.981,0.573
radius,male,mean,0.0113445,0.981,0.563
radius,male,mean,0.011421,0.981,0.552
radius,male,mean,0.0119828,0.981,0.542
radius,male,mean,0.0125352,0.981,0.531
radius,male,mean,0.0131716,0.981,0.521
radius,male,mean,0.0145815,0.981,0.51
radius,male,mean,0.0159977,0.981,0.5
radius,male,mean,0.0173886,0.981,0.49
radius,male,mean,0.0195426,0.981,0.479
radius,male,mean,0.0212231,0.981,0.469
radius,male,mean,0.0231863,0.981,0.458
radius,male,mean,0.0257066,0.981,0.448
radius,male,mean,0.0266098,0.981,0.438
radius,male,mean,0.026799,0.981,0.427
radius,male,mean,0.0270151,0.981,0.417
radius,male,mean,0.0274888,0.981,0.406
radius,male,mean,0.0281445,0.981,0.396
radius,male,mean,0.0286222,0.981,0.385
radius,male,mean,0.0300065,0.981,0.375
radius,male,mean,0.0314735,0.981,0.365
radius,male,mean,0.0324297,0.962,0.365
radius,male,mean,0.0343297,0.962,0.354
radius,male,mean,0.03961,0.962,0.344
radius,male,mean,0.0439098,0.962,0.333
radius,male,mean,0.0448756,0.962,0.323
radius,male,mean,0.0464074,0.962,0.313
radius,male,mean,0.0493415,0.962,0.302
radius,male,mean,0.0551064,0.962,0.292
radius,male,mean,0.0597669,0.962,0.281
radius,male,mean,0.0674489,0.962,0.271
radius,male,mean,0.0823248,0.962,0.26
radius,male,mean,0.0994599,0.962,0.25
radius,male,mean,0.1089245,0.962,0.24
radius,male,mean,0.109807,0.962,0.229
radius,male,mean,0.1123732,0.962,0.219
radius,male,mean,0.1161437,0.962,0.208
radius,male,mean,0.1232199,0.962,0.198
radius,male,mean,0.1298386,0.962,0.188
radius,male,mean,0.1393111,0.962,0.177
radius,male,mean,0.1482002,0.962,0.167
radius,male,mean,0.1490525,0.962,0.156
radius,male,mean,0.1602288,0.962,0.146
radius,male,mean,0.1739349,0.962,0.135
radius,male,mean,0.183715,0.962,0.125
radius,male,mean,0.1919642,0.962,0.115
radius,male,mean,0.2100506,0.942,0.115
radius,male,mean,0.2386887,0.942,0.104
radius,male,mean,0.2515172,0.942,0.094
radius,male,mean,0.2600537,0.942,0.083
radius,male,mean,0.2806207,0.942,0.073
radius,male,mean,0.3000084,0.942,0.063
radius,male,mean,0.3180951,0.942,0.052
radius,male,mean,0.3475963,0.942,0.042
radius,male,mean,0.3725279,0.923,0.042
radius,male,mean,0.3931432,0.923,0.031
radius,male,mean,0.452917,0.923,0.021
radius,male,mean,0.5414564,0.904,0.021
radius,male,mean,0.6297768,0.904,0.01
radius,male,mean,0.7482533,0.885,0.01
radius,male,mean,0.8339346,0.865,0.01
radius,male,mean,0.8493713,0.846,0.01
radius,male,mean,0.856604,0.827,0.01
radius,male,mean,0.8624149,0.827,0
radius,male,mean,0.865622,0.808,0
radius,male,mean,0.8703423,0.788,0
radius,male,mean,0.8778466,0.769,0
radius,male,mean,0.8855939,0.75,0
radius,male,mean,0.8887792,0.731,0
radius,male,mean,0.8928763,0.712,0
radius,male,mean,0.902247,0.692,0
radius,male,mean,0.9097199,0.673,0
radius,male,mean,0.9154099,0.654,0
radius,male,mean,0.9204873,0.635,0
radius,male,mean,0.9241631,0.615,0
radius,male,mean,0.9302307,0.596,0
radius,male,mean,0.9355568,0.577,0
radius,male,mean,0.9390615,0.558,0
radius,male,mean,0.9419363,0.538,0
radius,male,mean,0.9445773,0.519,0
radius,male,mean,0.9466918,0.5,0
radius,male,mean,0.9476585,0.481,0
radius,male,mean,0.9521409,0.462,0
radius,male,mean,0.9572923,0.442,0
radius,male,mean,0.9583638,0.423,0
radius,male,mean,0.9590598,0.404,0
radius,male,mean,0.959639,0.385,0
radius,male,mean,0.9605288,0.365,0
radius,male,mean,0.961733,0.346,0
radius,male,mean,0.9626731,0.327,0
radius,male,mean,0.9633003,0.308,0
radius,male,mean,0.9651007,0.288,0
radius,male,mean,0.9680459,0.269,0
radius,male,mean,0.9697915,0.25,0
radius,male,mean,0.9701987,0.231,0
radius,male,mean,0.9720838,0.212,0
radius,male,mean,0.9741467,0.192,0
radius,male,mean,0.9750055,0.173,0
radius,male,mean,0.9762714,0.154,0
radius,male,mean,0.9782004,0.135,0
radius,male,mean,0.9795721,0.115,0
radius,male,mean,0.9804971,0.096,0
radius,male,mean,0.9822206,0.077,0
radius,male,mean,0.983799,0.058,0
radius,male,mean,0.9849111,0.038,0
radius,male,mean,0.9861043,0.019,0
radius,male,mean,1,0,0
radius,male,sd,0,1,1
radius,male,sd,0,1,0.99
radius,male,sd,0,1,0.979
radius,male,sd,0,1,0.969
radius,male,sd,0,1,0.958
radius,male,sd,0,1,0.948
radius,male,sd,0.0000001,1,0.938
radius,male,sd,0.0000001,1,0.927
radius,male,sd,0.0000007,1,0.917
radius,male,sd,0.0000034,1,0.906
radius,male,sd,0.0000064,1,0.896
radius,male,sd,0.0000084,1,0.885
radius,male,sd,0.0000104,1,0.875
radius,male,sd,0.0000132,1,0.865
radius,male,sd,0.0000203,0.981,0.865
radius,male,sd,0.0000601,0.981,0.854
radius,male,sd,0.0001161,0.981,0.844
radius,male,sd,0.0001423,0.981,0.833
radius,male,sd,0.000161,0.981,0.823
radius,male,sd,0.0002037,0.981,0.813
radius,male,sd,0.0002328,0.981,0.802
radius,male,sd,0.0002926,0.981,0.792
radius,male,sd,0.0003706,0.981,0.781
radius,male,sd,0.0005168,0.981,0.771
radius,male,sd,0.0006646,0.981,0.76
radius,male,sd,0.0006903,0.981,0.75
radius,male,sd,0.0007067,0.981,0.74
radius,male,sd,0.0008949,0.981,0.729
radius,male,sd,0.0010812,0.981,0.719
radius,male,sd,0.0011215,0.981,0.708
radius,male,sd,0.0012412,0.981,0.698
radius,male,sd,0.0014073,0.981,0.688
radius,male,sd,0.0015667,0.981,0.677
radius,male,sd,0.0017207,0.981,0.667
radius,male,sd,0.0019063,0.981,0.656
radius,male,sd,0.0020855,0.981,0.646
radius,male,sd,0.0021882,0.981,0.635
radius,male,sd,0.0022712,0.981,0.625
radius,male,sd,0.0023372,0.981,0.604
radius,male,sd,0.0025698,0.981,0.594
radius,male,sd,0.0043392,0.981,0.583
radius,male,sd,0.0065051,0.981,0.573
radius,male,sd,0.0073414,0.981,0.563
radius,male,sd,0.0078098,0.981,0.552
radius,male,sd,0.0083159,0.981,0.542
radius,male,sd,0.011007,0.981,0.531
radius,male,sd,0.0136382,0.981,0.521
radius,male,sd,0.0140892,0.981,0.51
radius,male,sd,0.0148287,0.981,0.5
radius,male,sd,0.0159001,0.981,0.49
radius,male,sd,0.0169546,0.981,0.479
radius,male,sd,0.0177735,0.981,0.469
radius,male,sd,0.0189048,0.981,0.458
radius,male,sd,0.0208254,0.981,0.448
radius,male,sd,0.0223964,0.981,0.438
radius,male,sd,0.0232211,0.981,0.427
radius,male,sd,0.024226,0.981,0.417
radius,male,sd,0.0252399,0.981,0.406
radius,male,sd,0.030608,0.981,0.396
radius,male,sd,0.0356022,0.981,0.385
radius,male,sd,0.0419576,0.981,0.375
radius,male,sd,0.0499331,0.981,0.365
radius,male,sd,0.0529631,0.981,0.354
radius,male,sd,0.0550592,0.981,0.344
radius,male,sd,0.0558783,0.962,0.344
radius,male,sd,0.0573242,0.962,0.333
radius,male,sd,0.0620653,0.962,0.323
radius,male,sd,0.0689292,0.962,0.313
radius,male,sd,0.0751049,0.962,0.302
radius,male,sd,0.0816868,0.962,0.292
radius,male,sd,0.0881145,0.962,0.281
radius,male,sd,0.0911678,0.962,0.271
radius,male,sd,0.0960502,0.962,0.26
radius,male,sd,0.1024502,0.962,0.25
radius,male,sd,0.1102074,0.962,0.24
radius,male,sd,0.1194725,0.962,0.229
radius,male,sd,0.1276601,0.962,0.219
radius,male,sd,0.1426901,0.962,0.208
radius,male,sd,0.1598257,0.962,0.198
radius,male,sd,0.1667075,0.962,0.188
radius,male,sd,0.1678912,0.962,0.177
radius,male,sd,0.1751921,0.962,0.167
radius,male,sd,0.1838459,0.962,0.156
radius,male,sd,0.2226939,0.962,0.146
radius,male,sd,0.262958,0.962,0.135
radius,male,sd,0.2723118,0.962,0.125
radius,male,sd,0.2844179,0.962,0.115
radius,male,sd,0.2937738,0.962,0.104
radius,male,sd,0.317813,0.962,0.094
radius,male,sd,0.3425631,0.962,0.083
radius,male,sd,0.3516629,0.962,0.073
radius,male,sd,0.3592788,0.962,0.063
radius,male,sd,0.3701358,0.942,0.063
radius,male,sd,0.3812894,0.923,0.063
radius,male,sd,0.3910985,0.923,0.052
radius,male,sd,0.4003311,0.904,0.052
radius,male,sd,0.4845361,0.904,0.042
radius,male,sd,0.5786358,0.904,0.031
radius,male,sd,0.6130369,0.904,0.021
radius,male,sd,0.6593947,0.885,0.021
radius,male,sd,0.6888926,0.865,0.021
radius,male,sd,0.7030235,0.846,0.021
radius,male,sd,0.7289361,0.846,0.01
radius,male,sd,0.7540241,0.827,0.01
radius,male,sd,0.7659769,0.808,0.01
radius,male,sd,0.7813537,0.788,0.01
radius,male,sd,0.7954172,0.769,0.01
radius,male,sd,0.801155,0.75,0.01
radius,male,sd,0.804679,0.731,0.01
radius,male,sd,0.815754,0.712,0.01
radius,male,sd,0.8310296,0.692,0.01
radius,male,sd,0.8388988,0.673,0.01
radius,male,sd,0.8419301,0.654,0.01
radius,male,sd,0.8489063,0.654,0
radius,male,sd,0.8679337,0.635,0
radius,male,sd,0.8882262,0.615,0
radius,male,sd,0.9011611,0.596,0
radius,male,sd,0.9129154,0.577,0
radius,male,sd,0.9209655,0.558,0
radius,male,sd,0.9229017,0.538,0
radius,male,sd,0.9243641,0.519,0
radius,male,sd,0.9273619,0.5,0
radius,male,sd,0.9309374,0.481,0
radius,male,sd,0.93319,0.462,0
radius,male,sd,0.938267,0.442,0
radius,male,sd,0.9431141,0.423,0
radius,male,sd,0.9456802,0.404,0
radius,male,sd,0.9484708,0.385,0
radius,male,sd,0.9494622,0.365,0
radius,male,sd,0.9500065,0.346,0
radius,male,sd,0.9514727,0.327,0
radius,male,sd,0.9528789,0.308,0
radius,male,sd,0.953698,0.288,0
radius,male,sd,0.9566538,0.269,0
radius,male,sd,0.9597156,0.25,0
radius,male,sd,0.961141,0.231,0
radius,male,sd,0.9618909,0.212,0
radius,male,sd,0.9627208,0.192,0
radius,male,sd,0.964954,0.173,0
radius,male,sd,0.9681552,0.154,0
radius,male,sd,0.9704738,0.135,0
radius,male,sd,0.9724325,0.115,0
radius,male,sd,0.9739907,0.096,0
radius,male,sd,0.9746039,0.077,0
radius,male,sd,0.9752431,0.058,0
radius,male,sd,0.9766549,0.038,0
radius,male,sd,0.980383,0.019,0
radius,male,sd,1,0,0
radius,male,both,0,1,1
radius,male,both,0.0000004,1,0.99
radius,male,both,0.000002,1,0.979
radius,male,both,0.0000083,1,0.969
radius,male,both,0.0000162,1,0.958
radius,male,both,0.0000257,1,0.948
radius,male,both,0.0000351,1,0.938
radius,male,both,0.0000537,1,0.927
radius,male,both,0.0000797,1,0.917
radius,male,both,0.0001184,0.981,0.917
radius,male,both,0.000148,0.981,0.906
radius,male,both,0.0001608,0.981,0.896
radius,male,both,0.0001814,0.981,0.885
radius,male,both,0.0002451,0.981,0.875
radius,male,both,0.0003007,0.981,0.865
radius,male,both,0.0004868,0.981,0.854
radius,male,both,0.0007638,0.981,0.844
radius,male,both,0.0010762,0.981,0.833
radius,male,both,0.0013428,0.981,0.823
radius,male,both,0.0014497,0.981,0.813
radius,male,both,0.0019536,0.981,0.802
radius,male,both,0.0028381,0.981,0.792
radius,male,both,0.0033305,0.981,0.781
radius,male,both,0.00342,0.981,0.771
radius,male,both,0.0035528,0.981,0.76
radius,male,both,0.0038582,0.981,0.75
radius,male,both,0.0044477,0.981,0.74
radius,male,both,0.0050096,0.981,0.729
radius,male,both,0.0052608,0.981,0.719
radius,male,both,0.0053829,0.981,0.708
radius,male,both,0.0054866,0.981,0.698
radius,male,both,0.0055405,0.981,0.688
radius,male,both,0.005694,0.981,0.677
radius,male,both,0.0058733,0.981,0.667
radius,male,both,0.006356,0.981,0.656
radius,male,both,0.0070513,0.981,0.646
radius,male,both,0.007355,0.981,0.635
radius,male,both,0.0088915,0.981,0.625
radius,male,both,0.0103987,0.981,0.615
radius,male,both,0.0105471,0.981,0.604
radius,male,both,0.0107611,0.981,0.594
radius,male,both,0.0113983,0.981,0.583
radius,male,both,0.0123463,0.981,0.573
radius,male,both,0.0128422,0.981,0.563
radius,male,both,0.0131184,0.981,0.552
radius,male,both,0.0136198,0.981,0.542
radius,male,both,0.0146582,0.981,0.531
radius,male,both,0.0154133,0.981,0.521
radius,male,both,0.0170654,0.981,0.51
radius,male,both,0.0200311,0.981,0.5
radius,male,both,0.0216277,0.981,0.49
radius,male,both,0.02195,0.981,0.479
radius,male,both,0.0224947,0.981,0.469
radius,male,both,0.0230371,0.981,0.458
radius,male,both,0.0236419,0.981,0.448
radius,male,both,0.0242132,0.981,0.438
radius,male,both,0.0254942,0.962,0.438
radius,male,both,0.0267486,0.962,0.427
radius,male,both,0.0275666,0.962,0.417
radius,male,both,0.0292963,0.962,0.406
radius,male,both,0.0323077,0.962,0.396
radius,male,both,0.0344468,0.962,0.385
radius,male,both,0.0350659,0.962,0.375
radius,male,both,0.0362801,0.962,0.365
radius,male,both,0.0377604,0.962,0.354
radius,male,both,0.0389428,0.962,0.344
radius,male,both,0.0442309,0.962,0.333
radius,male,both,0.0537602,0.962,0.323
radius,male,both,0.0593474,0.962,0.313
radius,male,both,0.0629066,0.962,0.302
radius,male,both,0.0675158,0.962,0.292
radius,male,both,0.0714003,0.962,0.281
radius,male,both,0.073262,0.962,0.271
radius,male,both,0.0757251,0.962,0.26
radius,male,both,0.0782902,0.962,0.25
radius,male,both,0.0806397,0.962,0.24
radius,male,both,0.0854798,0.962,0.229
radius,male,both,0.0959607,0.962,0.219
radius,male,both,0.1060521,0.962,0.208
radius,male,both,0.1094923,0.962,0.198
radius,male,both,0.1198832,0.962,0.188
radius,male,both,0.1308785,0.962,0.177
radius,male,both,0.1333655,0.942,0.177
radius,male,both,0.1352426,0.942,0.167
radius,male,both,0.1364626,0.942,0.156
radius,male,both,0.1718471,0.942,0.146
radius,male,both,0.2102015,0.942,0.135
radius,male,both,0.2166157,0.942,0.125
radius,male,both,0.2236633,0.942,0.115
radius,male,both,0.2292037,0.942,0.104
radius,male,both,0.2359767,0.942,0.094
radius,male,both,0.242037,0.942,0.083
radius,male,both,0.2465733,0.942,0.073
radius,male,both,0.2627164,0.942,0.063
radius,male,both,0.3023563,0.942,0.052
radius,male,both,0.330348,0.942,0.042
radius,male,both,0.335487,0.942,0.031
radius,male,both,0.3723956,0.923,0.031
radius,male,both,0.4569103,0.923,0.021
radius,male,both,0.5271429,0.923,0.01
radius,male,both,0.6121526,0.904,0.01
radius,male,both,0.7634886,0.885,0.01
radius,male,both,0.8517127,0.865,0.01
radius,male,both,0.8578369,0.846,0.01
radius,male,both,0.8618697,0.846,0
radius,male,both,0.8639284,0.827,0
radius,male,both,0.8686752,0.808,0
radius,male,both,0.8797805,0.788,0
radius,male,both,0.888192,0.769,0
radius,male,both,0.8900405,0.75,0
radius,male,both,0.893487,0.731,0
radius,male,both,0.9014792,0.712,0
radius,male,both,0.9148014,0.692,0
radius,male,both,0.9246723,0.673,0
radius,male,both,0.9281057,0.654,0
radius,male,both,0.9301624,0.635,0
radius,male,both,0.935311,0.615,0
radius,male,both,0.941376,0.596,0
radius,male,both,0.9429471,0.577,0
radius,male,both,0.9439457,0.558,0
radius,male,both,0.9449495,0.538,0
radius,male,both,0.9456489,0.519,0
radius,male,both,0.946126,0.5,0
radius,male,both,0.9476254,0.481,0
radius,male,both,0.9500853,0.462,0
radius,male,both,0.9517837,0.442,0
radius,male,both,0.9550204,0.423,0
radius,male,both,0.9587277,0.404,0
radius,male,both,0.9601172,0.385,0
radius,male,both,0.9603403,0.365,0
radius,male,both,0.9607377,0.346,0
radius,male,both,0.9620664,0.327,0
radius,male,both,0.9654596,0.308,0
radius,male,both,0.9695258,0.288,0
radius,male,both,0.9717886,0.269,0
radius,male,both,0.972627,0.25,0
radius,male,both,0.9735149,0.231,0
radius,male,both,0.9754094,0.212,0
radius,male,both,0.9772118,0.192,0
radius,male,both,0.9799267,0.173,0
radius,male,both,0.9825443,0.154,0
radius,male,both,0.9830992,0.135,0
radius,male,both,0.9832783,0.115,0
radius,male,both,0.9837975,0.096,0
radius,male,both,0.9842372,0.077,0
radius,male,both,0.9845752,0.058,0
radius,male,both,0.9870747,0.038,0
radius,male,both,0.989567,0.019,0
radius,male,both,1,0,0
ulna,male,mean,0,1,1
ulna,male,mean,0,1,0.99
ulna,male,mean,0,1,0.98
ulna,male,mean,0,1,0.971
ulna,male,mean,0,1,0.961
ulna,male,mean,0,1,0.951
ulna,male,mean,0,1,0.941
ulna,male,mean,0,1,0.931
ulna,male,mean,0,1,0.922
ulna,male,mean,0,1,0.912
ulna,male,mean,0,1,0.902
ulna,male,mean,0,1,0.892
ulna,male,mean,0,1,0.882
ulna,male,mean,0,1,0.873
ulna,male,mean,0.0000001,1,0.863
ulna,male,mean,0.0000002,1,0.853
ulna,male,mean,0.0000002,1,0.843
ulna,male,mean,0.0000003,1,0.833
ulna,male,mean,0.0000005,1,0.824
ulna,male,mean,0.0000006,1,0.814
ulna,male,mean,0.0000006,1,0.804
ulna,male,mean,0.0000006,1,0.794
ulna,male,mean,0.0000007,1,0.784
ulna,male,mean,0.0000009,1,0.775
ulna,male,mean,0.000001,1,0.765
ulna,male,mean,0.0000012,1,0.755
ulna,male,mean,0.0000013,1,0.745
ulna,male,mean,0.0000014,1,0.735
ulna,male,mean,0.0000016,1,0.725
ulna,male,mean,0.0000021,1,0.716
ulna,male,mean,0.0000025,1,0.706
ulna,male,mean,0.0000027,1,0.696
ulna,male,mean,0.0000032,1,0.686
ulna,male,mean,0.0000041,1,0.676
ulna,male,mean,0.0000052,1,0.667
ulna,male,mean,0.0000058,1,0.657
ulna,male,mean,0.0000066,1,0.647
ulna,male,mean,0.0000073,1,0.637
ulna,male,mean,0.0000078,1,0.627
ulna,male,mean,0.0000083,1,0.618
ulna,male,mean,0.0000155,1,0.608
ulna,male,mean,0.0000225,1,0.598
ulna,male,mean,0.0000236,1,0.588
ulna,male,mean,0.0000274,1,0.578
ulna,male,mean,0.0000308,1,0.569
ulna,male,mean,0.0000347,1,0.559
ulna,male,mean,0.0000443,1,0.549
ulna,male,mean,0.000052,1,0.539
ulna,male,mean,0.0000561,1,0.529
ulna,male,mean,0.0000615,1,0.52
ulna,male,mean,0.0000652,1,0.51
ulna,male,mean,0.0000714,1,0.5
ulna,male,mean,0.0000769,1,0.49
ulna,male,mean,0.0000838,1,0.48
ulna,male,mean,0.000106,1,0.471
ulna,male,mean,0.0001658,1,0.461
ulna,male,mean,0.0002448,1,0.451
ulna,male,mean,0.0003164,1,0.441
ulna,male,mean,0.0003683,1,0.431
ulna,male,mean,0.0004221,1,0.422
ulna,male,mean,0.000489,1,0.412
ulna,male,mean,0.0005552,1,0.402
ulna,male,mean,0.0006923,1,0.392
ulna,male,mean,0.0008243,1,0.382
ulna,male,mean,0.0010228,1,0.373
ulna,male,mean,0.0012923,1,0.363
ulna,male,mean,0.0014275,1,0.353
ulna,male,mean,0.001535,1,0.343
ulna,male,mean,0.0023402,1,0.333
ulna,male,mean,0.003399,1,0.324
ulna,male,mean,0.0038435,1,0.314
ulna,male,mean,0.0041407,1,0.304
ulna,male,mean,0.0044596,1,0.294
ulna,male,mean,0.0046726,1,0.284
ulna,male,mean,0.0052734,1,0.275
ulna,male,mean,0.0059925,1,0.265
ulna,male,mean,0.0065845,1,0.255
ulna,male,mean,0.0080224,1,0.245
ulna,male,mean,0.0094422,1,0.235
ulna,male,mean,0.0101062,1,0.225
ulna,male,mean,0.011103,1,0.216
ulna,male,mean,0.0118588,1,0.206
ulna,male,mean,0.0132838,1,0.196
ulna,male,mean,0.0181602,1,0.186
ulna,male,mean,0.0295853,1,0.176
ulna,male,mean,0.038612,1,0.167
ulna,male,mean,0.0440072,1,0.157
ulna,male,mean,0.0491819,1,0.147
ulna,male,mean,0.0579114,1,0.137
ulna,male,mean,0.0672152,1,0.127
ulna,male,mean,0.0830712,1,0.118
ulna,male,mean,0.0993019,0.98,0.118
ulna,male,mean,0.1023621,0.98,0.108
ulna,male,mean,0.1159293,0.961,0.108
ulna,male,mean,0.1369269,0.961,0.098
ulna,male,mean,0.1461458,0.961,0.088
ulna,male,mean,0.1516992,0.961,0.078
ulna,male,mean,0.164902,0.961,0.069
ulna,male,mean,0.1799294,0.961,0.059
ulna,male,mean,0.1935909,0.961,0.049
ulna,male,mean,0.2290337,0.961,0.039
ulna,male,mean,0.2594791,0.961,0.029
ulna,male,mean,0.3369791,0.961,0.02
ulna,male,mean,0.5186399,0.941,0.02
ulna,male,mean,0.6454622,0.941,0.01
ulna,male,mean,0.749985,0.922,0.01
ulna,male,mean,0.8401809,0.902,0.01
ulna,male,mean,0.8679802,0.882,0.01
ulna,male,mean,0.8954853,0.863,0.01
ulna,male,mean,0.9157208,0.843,0.01
ulna,male,mean,0.9309,0.824,0.01
ulna,male,mean,0.9389175,0.804,0.01
ulna,male,mean,0.9472642,0.784,0.01
ulna,male,mean,0.9488019,0.784,0
ulna,male,mean,0.9522567,0.765,0
ulna,male,mean,0.959387,0.745,0
ulna,male,mean,0.963355,0.725,0
ulna,male,mean,0.9636023,0.706,0
ulna,male,mean,0.9667246,0.686,0
ulna,male,mean,0.9776987,0.667,0
ulna,male,mean,0.9876364,0.647,0
ulna,male,mean,0.990383,0.627,0
ulna,male,mean,0.9914308,0.608,0
ulna,male,mean,0.9920871,0.588,0
ulna,male,mean,0.9928344,0.569,0
ulna,male,mean,0.9933947,0.549,0
ulna,male,mean,0.9944032,0.529,0
ulna,male,mean,0.9953127,0.51,0
ulna,male,mean,0.9954585,0.49,0
ulna,male,mean,0.9958959,0.471,0
